timestamp,consumption_kwh,demand_kw,voltage,current,power_factor,temperature
2024-03-30 09:00:00,39.72,40.13,224.3,195.5,0.915,27.0
2024-03-30 10:00:00,42.66,41.53,226.6,193.1,0.949,26.6
2024-03-30 11:00:00,27.32,25.53,226.1,122.2,0.924,22.8
2024-03-30 12:00:00,27.03,27.28,224.1,130.1,0.936,27.7
2024-03-30 13:00:00,26.56,27.13,235.1,126.5,0.912,27.5
2024-03-30 14:00:00,24.35,25.26,224.5,120.6,0.933,27.4
2024-03-30 15:00:00,25.41,24.91,233.9,109.0,0.977,27.4
2024-03-30 16:00:00,31.56,29.23,229.9,134.5,0.945,30.0
2024-03-30 17:00:00,39.65,38.12,224.5,177.4,0.957,24.7
2024-03-30 18:00:00,52.68,55.78,234.5,252.0,0.944,30.9
2024-03-30 19:00:00,62.64,59.36,231.6,290.9,0.881,28.8
2024-03-30 20:00:00,52.53,52.16,226.3,238.1,0.968,28.4
2024-03-30 21:00:00,41.88,39.74,227.8,181.7,0.96,27.5
2024-03-30 22:00:00,24.75,24.41,230.2,108.8,0.975,26.9
2024-03-30 23:00:00,29.63,28.11,224.8,131.8,0.949,29.2
2024-03-31 00:00:00,24.66,23.79,229.3,115.5,0.898,28.7
2024-03-31 01:00:00,27.85,27.83,233.0,132.1,0.904,27.8
2024-03-31 02:00:00,24.95,25.89,228.1,123.2,0.921,28.0
2024-03-31 03:00:00,21.77,21.54,225.4,102.4,0.933,25.8
2024-03-31 04:00:00,29.58,31.15,235.6,140.5,0.941,30.0
2024-03-31 05:00:00,20.45,21.42,225.0,102.9,0.925,28.2
2024-03-31 06:00:00,26.87,25.49,234.8,114.5,0.948,27.7
2024-03-31 07:00:00,36.38,38.65,232.5,187.0,0.889,28.8
2024-03-31 08:00:00,41.29,42.55,226.3,208.2,0.903,28.3
2024-03-31 09:00:00,42.87,44.32,227.2,206.4,0.945,28.6
2024-03-31 10:00:00,37.62,38.55,229.4,178.4,0.942,26.0
2024-03-31 11:00:00,24.48,26.44,228.6,119.9,0.965,26.0
2024-03-31 12:00:00,27.12,26.27,233.7,122.1,0.921,26.9
2024-03-31 13:00:00,25.56,24.77,234.0,113.2,0.935,28.2
2024-03-31 14:00:00,26.44,25.33,229.6,120.8,0.913,28.1
2024-03-31 15:00:00,29.65,28.92,225.7,141.6,0.905,28.7
2024-03-31 16:00:00,28.4,28.97,224.4,137.2,0.941,26.7
2024-03-31 17:00:00,37.95,35.83,229.1,176.5,0.886,27.3
2024-03-31 18:00:00,50.03,53.45,227.7,244.3,0.961,26.8
2024-03-31 19:00:00,51.07,55.3,229.5,253.4,0.951,27.0
2024-03-31 20:00:00,47.12,47.89,227.0,220.7,0.956,26.5
2024-03-31 21:00:00,42.63,41.45,235.6,193.3,0.91,27.0
2024-03-31 22:00:00,32.62,30.65,229.1,143.4,0.933,29.8
2024-03-31 23:00:00,20.69,21.02,230.1,102.2,0.894,28.5
2024-04-01 00:00:00,36.69,34.15,226.4,155.3,0.971,30.9
2024-04-01 01:00:00,33.74,35.86,235.5,166.2,0.916,30.6
2024-04-01 02:00:00,36.28,34.8,229.5,158.3,0.958,29.4
2024-04-01 03:00:00,31.92,33.83,227.6,153.9,0.966,28.1
2024-04-01 04:00:00,34.32,36.03,226.9,177.6,0.894,29.1
2024-04-01 05:00:00,26.87,27.42,228.1,129.0,0.932,26.9
2024-04-01 06:00:00,35.65,34.55,232.0,153.8,0.968,25.9
2024-04-01 07:00:00,41.95,40.26,225.5,199.9,0.893,29.3
2024-04-01 08:00:00,53.97,51.71,233.8,230.4,0.96,28.2
2024-04-01 09:00:00,54.41,55.35,229.9,272.3,0.884,27.9
2024-04-01 10:00:00,46.9,49.09,233.2,225.1,0.935,28.0
2024-04-01 11:00:00,46.11,43.84,233.0,200.8,0.937,27.2
2024-04-01 12:00:00,34.32,36.43,226.5,178.3,0.902,30.0
2024-04-01 13:00:00,34.59,33.76,227.4,160.5,0.925,26.8
2024-04-01 14:00:00,32.7,35.33,229.1,158.7,0.972,26.0
2024-04-01 15:00:00,43.51,41.3,225.0,198.4,0.925,29.3
2024-04-01 16:00:00,42.32,40.0,224.1,186.7,0.956,27.8
2024-04-01 17:00:00,54.75,55.79,229.8,264.2,0.919,27.3
2024-04-01 18:00:00,71.13,68.17,227.1,333.5,0.9,29.6
2024-04-01 19:00:00,72.33,68.99,228.5,330.7,0.913,26.7
2024-04-01 20:00:00,66.39,66.02,233.4,312.2,0.906,26.8
2024-04-01 21:00:00,53.88,54.9,225.8,258.9,0.939,29.9
2024-04-01 22:00:00,46.11,45.45,233.8,216.0,0.9,26.3
2024-04-01 23:00:00,30.11,32.45,225.5,157.8,0.912,27.9
2024-04-02 00:00:00,34.36,32.35,227.0,150.2,0.949,26.8
2024-04-02 01:00:00,37.06,35.26,226.1,166.8,0.935,27.6
2024-04-02 02:00:00,33.2,34.16,231.1,156.6,0.944,28.1
2024-04-02 03:00:00,35.55,34.24,225.0,167.4,0.909,28.0
2024-04-02 04:00:00,39.94,39.11,227.3,186.4,0.923,30.3
2024-04-02 05:00:00,34.77,36.25,234.0,161.4,0.96,30.5
2024-04-02 06:00:00,32.5,32.72,228.5,160.2,0.894,28.1
2024-04-02 07:00:00,53.88,52.72,228.6,240.7,0.958,30.8
2024-04-02 08:00:00,57.69,54.0,229.1,249.2,0.946,28.9
2024-04-02 09:00:00,61.81,64.31,234.6,293.8,0.933,31.9
2024-04-02 10:00:00,48.49,51.66,227.1,253.6,0.897,29.1
2024-04-02 11:00:00,48.44,45.84,233.6,217.1,0.904,27.7
2024-04-02 12:00:00,39.14,37.57,233.0,174.5,0.924,27.1
2024-04-02 13:00:00,33.23,32.34,234.9,146.3,0.941,28.5
2024-04-02 14:00:00,31.23,31.7,229.0,155.7,0.889,27.8
2024-04-02 15:00:00,39.51,38.89,227.8,175.6,0.972,29.1
2024-04-02 16:00:00,41.25,42.44,227.5,209.8,0.889,28.3
2024-04-02 17:00:00,47.79,47.13,227.9,220.5,0.938,27.6
2024-04-02 18:00:00,63.22,68.57,228.2,332.8,0.903,25.6
2024-04-02 19:00:00,76.02,73.18,232.4,353.8,0.89,26.7
2024-04-02 20:00:00,59.77,64.61,235.6,288.4,0.951,27.7
2024-04-02 21:00:00,47.83,49.04,235.8,231.3,0.899,27.0
2024-04-02 22:00:00,41.36,42.62,224.4,201.2,0.944,27.4
2024-04-02 23:00:00,33.28,34.09,235.9,156.2,0.925,27.6
2024-04-03 00:00:00,40.54,40.18,226.8,190.9,0.928,32.5
2024-04-03 01:00:00,34.87,34.28,225.2,158.1,0.963,29.2
2024-04-03 02:00:00,44.93,44.43,225.9,219.0,0.898,29.4
2024-04-03 03:00:00,29.4,29.87,233.0,138.6,0.925,28.9
2024-04-03 04:00:00,33.1,34.08,225.3,164.6,0.919,26.7
2024-04-03 05:00:00,34.35,32.97,230.4,156.4,0.915,31.3
2024-04-03 06:00:00,37.65,37.68,233.9,173.8,0.927,26.1
2024-04-03 07:00:00,39.42,41.56,230.4,198.4,0.909,25.2
2024-04-03 08:00:00,52.57,55.48,228.6,253.1,0.959,27.6
2024-04-03 09:00:00,48.95,49.66,231.4,229.0,0.937,26.1
2024-04-03 10:00:00,63.08,58.42,232.8,269.5,0.931,29.8
2024-04-03 11:00:00,42.18,43.94,229.7,204.8,0.934,29.7
2024-04-03 12:00:00,41.39,39.84,231.8,178.3,0.964,29.7
2024-04-03 13:00:00,30.96,29.32,228.4,142.2,0.903,25.6
2024-04-03 14:00:00,36.47,34.09,227.9,154.4,0.969,29.1
2024-04-03 15:00:00,39.55,41.5,226.9,197.7,0.925,27.6
2024-04-03 16:00:00,33.97,32.43,230.0,144.6,0.975,24.8
2024-04-03 17:00:00,56.53,58.1,225.9,267.9,0.96,30.0
2024-04-03 18:00:00,60.07,65.22,232.1,320.4,0.877,24.7
2024-04-03 19:00:00,74.94,70.84,229.0,352.3,0.878,31.8
2024-04-03 20:00:00,67.75,72.12,231.8,330.6,0.941,28.3
2024-04-03 21:00:00,52.89,53.05,227.5,247.0,0.944,28.1
2024-04-03 22:00:00,44.52,42.68,232.6,200.3,0.916,26.2
2024-04-03 23:00:00,33.11,33.49,225.8,165.2,0.898,26.3
2024-04-04 00:00:00,41.28,39.67,226.0,196.3,0.894,28.4
2024-04-04 01:00:00,36.69,34.42,226.5,158.6,0.958,27.5
2024-04-04 02:00:00,36.29,38.94,229.9,175.5,0.965,30.4
2024-04-04 03:00:00,35.57,36.77,233.4,170.3,0.925,28.7
2024-04-04 04:00:00,30.4,29.95,225.8,138.6,0.957,28.0
2024-04-04 05:00:00,35.84,36.6,227.5,175.2,0.918,28.4
2024-04-04 06:00:00,38.24,37.44,229.3,175.9,0.928,29.5
2024-04-04 07:00:00,48.91,47.43,227.5,233.2,0.894,27.9
2024-04-04 08:00:00,50.58,54.71,227.6,268.0,0.897,27.0
2024-04-04 09:00:00,58.97,56.95,236.0,255.6,0.944,27.6
2024-04-04 10:00:00,51.22,54.07,225.9,263.3,0.909,26.9
2024-04-04 11:00:00,41.54,42.39,229.8,192.0,0.961,29.4
2024-04-04 12:00:00,39.1,41.24,224.2,190.8,0.964,29.5
2024-04-04 13:00:00,34.42,35.5,227.3,172.4,0.906,29.9
2024-04-04 14:00:00,30.92,30.2,229.5,143.0,0.92,29.1
2024-04-04 15:00:00,38.51,36.52,233.4,162.7,0.962,31.4
2024-04-04 16:00:00,38.77,40.71,228.8,188.7,0.943,27.6
2024-04-04 17:00:00,52.75,56.67,230.4,265.3,0.927,29.7
2024-04-04 18:00:00,66.16,61.53,230.8,302.9,0.88,28.5
2024-04-04 19:00:00,79.57,76.63,231.8,355.1,0.931,28.6
2024-04-04 20:00:00,71.93,72.44,231.3,357.9,0.875,28.7
2024-04-04 21:00:00,50.04,52.65,224.8,245.5,0.954,28.0
2024-04-04 22:00:00,39.0,41.95,231.0,200.9,0.904,30.1
2024-04-04 23:00:00,33.45,33.25,227.8,152.5,0.957,27.2
2024-04-05 00:00:00,30.26,32.24,226.4,159.1,0.895,28.1
2024-04-05 01:00:00,32.74,32.81,231.0,151.4,0.938,27.8
2024-04-05 02:00:00,36.15,34.04,226.3,157.3,0.956,29.3
2024-04-05 03:00:00,31.29,31.51,233.1,152.4,0.887,29.5
2024-04-05 04:00:00,29.25,30.85,230.2,143.6,0.933,27.4
2024-04-05 05:00:00,37.8,35.7,227.3,173.0,0.908,30.0
2024-04-05 06:00:00,155.42,144.39,229.9,677.5,0.927,27.6
2024-04-05 07:00:00,48.85,49.08,224.8,243.9,0.895,27.1
2024-04-05 08:00:00,57.3,53.65,231.7,252.2,0.918,27.6
2024-04-05 09:00:00,60.61,58.02,226.6,270.9,0.945,27.9
2024-04-05 10:00:00,52.7,52.44,227.6,259.5,0.888,27.5
2024-04-05 11:00:00,37.3,39.48,233.2,188.5,0.898,27.3
2024-04-05 12:00:00,32.89,32.32,235.5,152.3,0.901,29.5
2024-04-05 13:00:00,38.92,37.2,227.2,171.4,0.955,31.0
2024-04-05 14:00:00,37.48,35.46,225.7,172.1,0.913,30.3
2024-04-05 15:00:00,39.9,38.39,229.1,181.2,0.925,28.1
2024-04-05 16:00:00,44.77,42.97,235.6,198.5,0.919,27.6
2024-04-05 17:00:00,60.72,56.43,224.2,266.1,0.946,27.2
2024-04-05 18:00:00,67.92,65.64,228.5,319.2,0.9,28.5
2024-04-05 19:00:00,75.73,77.9,226.4,374.4,0.919,27.6
2024-04-05 20:00:00,76.01,71.91,226.9,359.7,0.881,29.2
2024-04-05 21:00:00,58.11,56.12,235.7,258.8,0.92,28.0
2024-04-05 22:00:00,47.64,46.25,229.8,209.0,0.963,30.9
2024-04-05 23:00:00,39.54,40.35,231.7,195.0,0.893,28.4
2024-04-06 00:00:00,31.8,29.78,225.6,147.0,0.898,28.7
2024-04-06 01:00:00,25.73,24.64,225.8,117.7,0.927,29.0
2024-04-06 02:00:00,28.74,30.19,226.9,148.5,0.896,29.7
2024-04-06 03:00:00,21.45,22.3,227.5,104.4,0.939,26.7
2024-04-06 04:00:00,28.89,31.04,232.5,139.4,0.958,31.5
2024-04-06 05:00:00,33.66,31.61,234.6,145.4,0.927,27.8
2024-04-06 06:00:00,32.87,33.08,232.1,155.4,0.917,29.6
2024-04-06 07:00:00,32.76,31.51,225.4,157.3,0.889,28.6
2024-04-06 08:00:00,41.86,41.95,230.3,205.1,0.888,27.7
2024-04-06 09:00:00,42.42,45.98,224.4,222.5,0.921,30.5
2024-04-06 10:00:00,40.31,38.52,230.9,179.6,0.929,26.3
2024-04-06 11:00:00,28.81,28.51,233.4,125.2,0.976,27.3
2024-04-06 12:00:00,26.36,24.98,235.1,118.3,0.898,26.3
2024-04-06 13:00:00,17.92,17.23,229.2,78.1,0.962,25.3
2024-04-06 14:00:00,32.41,30.55,231.8,138.1,0.954,28.7
2024-04-06 15:00:00,32.34,33.19,232.3,153.0,0.934,30.9
2024-04-06 16:00:00,28.8,31.19,224.1,148.2,0.939,29.7
2024-04-06 17:00:00,39.69,41.51,227.1,198.2,0.922,29.1
2024-04-06 18:00:00,55.68,57.27,232.0,268.9,0.918,29.4
2024-04-06 19:00:00,52.4,53.65,234.4,238.9,0.958,29.2
2024-04-06 20:00:00,55.64,58.39,224.3,291.5,0.893,30.5
2024-04-06 21:00:00,37.15,35.56,235.5,161.7,0.934,26.6
2024-04-06 22:00:00,33.33,34.83,227.6,169.1,0.905,28.4
2024-04-06 23:00:00,30.77,28.76,228.3,138.7,0.908,27.9
2024-04-07 00:00:00,34.48,34.82,228.5,158.6,0.961,31.2
2024-04-07 01:00:00,27.38,26.37,229.4,124.4,0.924,26.8
2024-04-07 02:00:00,27.14,27.67,225.1,127.8,0.962,28.3
2024-04-07 03:00:00,36.4,35.14,233.1,168.1,0.897,30.6
2024-04-07 04:00:00,31.93,31.4,227.8,144.3,0.955,30.4
2024-04-07 05:00:00,39.61,37.8,227.1,181.5,0.917,30.7
2024-04-07 06:00:00,30.49,33.1,228.8,150.9,0.959,30.4
2024-04-07 07:00:00,35.58,33.21,229.2,150.6,0.962,30.0
2024-04-07 08:00:00,44.18,40.91,231.7,198.2,0.891,29.9
2024-04-07 09:00:00,50.15,46.77,231.8,222.7,0.906,27.8
2024-04-07 10:00:00,41.41,43.14,225.5,204.8,0.934,28.8
2024-04-07 11:00:00,41.38,39.71,233.6,191.0,0.89,30.4
2024-04-07 12:00:00,27.35,27.92,225.9,133.5,0.926,30.6
2024-04-07 13:00:00,38.76,36.07,233.7,162.1,0.952,30.8
2024-04-07 14:00:00,32.78,34.96,230.0,168.7,0.901,30.4
2024-04-07 15:00:00,34.32,32.21,227.9,155.1,0.911,28.4
2024-04-07 16:00:00,33.01,31.08,234.5,148.8,0.891,29.4
2024-04-07 17:00:00,41.19,42.02,230.3,194.7,0.937,29.5
2024-04-07 18:00:00,56.53,53.15,235.9,254.0,0.887,29.3
2024-04-07 19:00:00,65.92,61.19,230.4,278.7,0.953,30.4
2024-04-07 20:00:00,58.46,57.21,229.6,275.3,0.905,30.5
2024-04-07 21:00:00,43.01,41.96,231.4,198.0,0.916,29.8
2024-04-07 22:00:00,30.83,29.65,226.4,135.7,0.965,28.8
2024-04-07 23:00:00,33.09,30.9,225.0,151.2,0.908,29.3
2024-04-08 00:00:00,40.81,38.43,226.7,189.6,0.894,30.6
2024-04-08 01:00:00,39.18,40.28,232.0,178.6,0.972,30.2
2024-04-08 02:00:00,34.25,32.27,225.6,149.8,0.955,27.3
2024-04-08 03:00:00,35.4,34.96,224.4,160.6,0.97,27.4
2024-04-08 04:00:00,32.47,35.0,226.2,171.2,0.904,30.5
2024-04-08 05:00:00,38.2,36.48,227.9,177.9,0.9,29.5
2024-04-08 06:00:00,33.63,34.49,233.8,156.4,0.943,27.8
2024-04-08 07:00:00,39.15,41.02,230.6,189.2,0.94,27.8
2024-04-08 08:00:00,59.81,57.35,228.0,262.0,0.96,30.2
2024-04-08 09:00:00,62.74,59.8,230.6,281.9,0.92,30.2
2024-04-08 10:00:00,48.13,49.38,224.8,237.0,0.927,28.1
2024-04-08 11:00:00,49.31,45.9,226.7,226.7,0.893,27.9
2024-04-08 12:00:00,37.65,37.35,234.5,174.6,0.912,28.6
2024-04-08 13:00:00,40.91,37.97,234.4,181.6,0.892,28.7
2024-04-08 14:00:00,36.14,33.76,226.3,152.9,0.976,27.8
2024-04-08 15:00:00,33.52,36.33,228.2,167.4,0.951,29.9
2024-04-08 16:00:00,43.59,41.22,233.6,189.5,0.931,28.6
2024-04-08 17:00:00,59.41,55.44,228.5,262.0,0.926,28.6
2024-04-08 18:00:00,71.98,70.47,234.1,324.7,0.927,30.0
2024-04-08 19:00:00,78.64,73.44,234.3,338.9,0.925,29.3
2024-04-08 20:00:00,80.59,75.19,234.8,357.0,0.897,28.6
2024-04-08 21:00:00,56.95,57.24,235.3,273.6,0.889,32.4
2024-04-08 22:00:00,44.8,44.4,235.1,207.5,0.91,30.4
2024-04-08 23:00:00,26.93,28.97,225.7,138.8,0.925,26.4
2024-04-09 00:00:00,33.72,32.14,226.9,145.6,0.973,30.6
2024-04-09 01:00:00,31.24,31.79,234.0,150.1,0.905,30.0
2024-04-09 02:00:00,41.26,42.79,225.5,197.0,0.963,32.9
2024-04-09 03:00:00,26.3,27.85,232.1,129.2,0.929,29.2
2024-04-09 04:00:00,32.87,35.01,225.2,170.1,0.914,29.5
2024-04-09 05:00:00,32.79,31.97,225.5,155.1,0.914,28.3
2024-04-09 06:00:00,32.24,34.62,234.9,151.3,0.974,29.4
2024-04-09 07:00:00,49.33,45.76,234.7,212.9,0.916,28.8
2024-04-09 08:00:00,59.3,58.5,232.3,263.7,0.955,30.7
2024-04-09 09:00:00,53.9,56.38,236.0,269.3,0.887,30.2
2024-04-09 10:00:00,49.27,50.38,232.0,226.7,0.958,27.8
2024-04-09 11:00:00,39.89,40.4,234.4,183.2,0.941,31.5
2024-04-09 12:00:00,40.66,42.17,230.1,202.3,0.906,29.0
2024-04-09 13:00:00,38.44,35.68,225.2,177.4,0.893,27.0
2024-04-09 14:00:00,34.24,34.27,232.0,157.3,0.939,29.9
2024-04-09 15:00:00,44.67,43.23,234.0,198.0,0.933,31.5
2024-04-09 16:00:00,47.32,44.31,231.2,209.0,0.917,28.2
2024-04-09 17:00:00,52.82,49.24,225.4,234.4,0.932,27.2
2024-04-09 18:00:00,67.93,66.1,229.1,302.1,0.955,29.6
2024-04-09 19:00:00,74.21,76.07,234.2,345.2,0.941,27.5
2024-04-09 20:00:00,69.74,65.15,231.5,297.2,0.947,27.8
2024-04-09 21:00:00,46.98,50.84,224.3,243.5,0.931,29.8
2024-04-09 22:00:00,46.51,43.58,232.7,196.1,0.955,30.1
2024-04-09 23:00:00,38.36,36.5,235.7,169.1,0.916,30.1
2024-04-10 00:00:00,35.97,38.78,235.9,177.5,0.926,29.6
2024-04-10 01:00:00,38.7,40.59,230.6,184.7,0.953,29.4
2024-04-10 02:00:00,36.62,37.53,234.1,167.3,0.958,29.0
2024-04-10 03:00:00,35.12,34.48,234.0,154.6,0.953,30.5
2024-04-10 04:00:00,38.97,41.63,231.7,189.5,0.948,30.0
2024-04-10 05:00:00,36.45,38.38,227.2,183.8,0.919,28.9
2024-04-10 06:00:00,36.83,35.11,233.1,155.8,0.967,29.3
2024-04-10 07:00:00,42.77,45.61,234.9,207.9,0.934,30.9
2024-04-10 08:00:00,52.69,50.61,228.8,238.4,0.928,29.0
2024-04-10 09:00:00,54.46,58.28,234.5,266.9,0.931,29.3
2024-04-10 10:00:00,57.14,55.23,228.8,260.7,0.926,28.7
2024-04-10 11:00:00,48.04,44.77,234.6,199.8,0.955,30.2
2024-04-10 12:00:00,38.55,41.31,229.3,185.2,0.973,29.1
2024-04-10 13:00:00,40.33,39.28,229.9,188.0,0.909,31.5
2024-04-10 14:00:00,29.95,31.22,231.8,148.3,0.908,31.8
2024-04-10 15:00:00,36.78,38.35,231.3,186.9,0.887,29.7
2024-04-10 16:00:00,42.09,41.75,228.9,195.3,0.934,30.4
2024-04-10 17:00:00,54.28,53.2,235.7,235.4,0.959,30.8
2024-04-10 18:00:00,69.18,64.23,227.2,298.5,0.947,29.6
2024-04-10 19:00:00,82.99,77.57,228.3,378.4,0.898,27.4
2024-04-10 20:00:00,73.47,69.47,227.0,318.5,0.961,30.4
2024-04-10 21:00:00,57.91,53.77,230.1,246.2,0.949,28.9
2024-04-10 22:00:00,44.35,42.27,232.6,193.9,0.937,28.3
2024-04-10 23:00:00,33.35,33.06,229.6,147.7,0.975,29.2
2024-04-11 00:00:00,35.37,34.71,229.2,162.7,0.931,29.3
2024-04-11 01:00:00,36.66,36.31,224.7,172.6,0.936,30.7
2024-04-11 02:00:00,36.36,38.53,224.8,181.2,0.946,28.0
2024-04-11 03:00:00,33.71,31.46,232.6,141.9,0.953,29.4
2024-04-11 04:00:00,35.55,33.2,226.6,150.3,0.975,27.4
2024-04-11 05:00:00,36.14,35.16,230.8,166.3,0.916,28.0
2024-04-11 06:00:00,34.35,36.42,232.2,167.9,0.934,32.4
2024-04-11 07:00:00,45.95,45.16,228.3,209.1,0.946,29.7
2024-04-11 08:00:00,65.64,64.47,232.8,300.4,0.922,32.8
2024-04-11 09:00:00,59.33,58.38,226.2,273.1,0.945,29.7
2024-04-11 10:00:00,60.2,60.25,225.1,301.8,0.887,30.7
2024-04-11 11:00:00,49.11,45.82,228.9,218.3,0.917,31.6
2024-04-11 12:00:00,35.58,36.49,228.3,178.8,0.894,29.5
2024-04-11 13:00:00,29.37,29.37,228.8,141.8,0.905,29.0
2024-04-11 14:00:00,46.59,45.62,233.0,214.7,0.912,30.4
2024-04-11 15:00:00,38.2,37.56,224.7,171.8,0.973,29.5
2024-04-11 16:00:00,47.41,44.14,224.1,211.8,0.93,29.1
2024-04-11 17:00:00,58.93,55.34,234.3,254.2,0.929,29.5
2024-04-11 18:00:00,71.07,69.72,226.6,346.5,0.888,30.7
2024-04-11 19:00:00,83.95,78.75,230.9,369.9,0.922,28.1
2024-04-11 20:00:00,72.52,68.37,225.8,340.6,0.889,31.6
2024-04-11 21:00:00,50.64,54.67,235.5,250.4,0.927,29.9
2024-04-11 22:00:00,43.34,44.69,228.2,215.7,0.908,32.3
2024-04-11 23:00:00,44.96,42.25,231.2,196.9,0.928,30.6
2024-04-12 00:00:00,42.64,39.85,230.6,178.5,0.968,33.3
2024-04-12 01:00:00,34.3,36.54,228.1,171.3,0.935,28.7
2024-04-12 02:00:00,38.56,36.7,228.9,177.8,0.902,29.2
2024-04-12 03:00:00,41.16,38.56,234.9,171.4,0.958,27.8
2024-04-12 04:00:00,27.66,29.56,232.0,136.3,0.935,29.2
2024-04-12 05:00:00,39.29,38.82,228.7,182.1,0.932,29.2
2024-04-12 06:00:00,35.8,36.86,226.4,175.8,0.926,29.0
2024-04-12 07:00:00,45.31,45.79,224.3,229.6,0.889,31.4
2024-04-12 08:00:00,60.67,59.62,235.9,279.6,0.904,31.5
2024-04-12 09:00:00,58.04,56.25,224.5,270.9,0.925,30.3
2024-04-12 10:00:00,56.85,56.07,230.5,253.7,0.959,31.2
2024-04-12 11:00:00,39.69,39.47,227.6,195.3,0.888,28.4
2024-04-12 12:00:00,44.09,47.49,234.5,212.1,0.955,31.4
2024-04-12 13:00:00,30.95,32.63,232.4,152.6,0.92,29.8
2024-04-12 14:00:00,38.98,36.36,232.5,161.9,0.966,30.5
2024-04-12 15:00:00,38.22,40.1,224.2,189.9,0.942,30.8
2024-04-12 16:00:00,45.25,43.92,224.1,202.9,0.966,30.8
2024-04-12 17:00:00,64.32,61.08,235.8,268.7,0.964,30.1
2024-04-12 18:00:00,71.22,67.57,225.7,341.4,0.877,30.6
2024-04-12 19:00:00,85.38,80.46,230.8,384.8,0.906,30.0
2024-04-12 20:00:00,64.59,67.79,232.8,305.9,0.952,31.3
2024-04-12 21:00:00,58.74,59.54,227.3,286.9,0.913,29.6
2024-04-12 22:00:00,43.26,43.34,231.5,199.8,0.937,32.2
2024-04-12 23:00:00,38.47,38.79,226.7,181.3,0.944,28.1
2024-04-13 00:00:00,28.62,26.89,226.2,127.4,0.933,29.6
2024-04-13 01:00:00,31.66,32.94,235.2,147.7,0.948,28.4
2024-04-13 02:00:00,28.04,29.04,225.3,137.1,0.94,28.6
2024-04-13 03:00:00,36.97,34.83,230.7,155.3,0.972,32.1
2024-04-13 04:00:00,29.92,27.72,225.3,132.2,0.931,29.3
2024-04-13 05:00:00,33.3,35.07,233.7,157.1,0.955,30.5
2024-04-13 06:00:00,34.51,34.86,231.2,167.7,0.899,30.2
2024-04-13 07:00:00,43.15,41.38,226.5,203.0,0.9,33.5
2024-04-13 08:00:00,49.09,45.8,235.4,213.3,0.912,29.3
2024-04-13 09:00:00,45.22,47.5,228.7,221.2,0.939,31.3
2024-04-13 10:00:00,42.89,46.11,226.3,226.9,0.898,30.8
2024-04-13 11:00:00,33.63,31.74,226.9,156.5,0.894,29.2
2024-04-13 12:00:00,26.06,27.64,224.7,126.0,0.976,28.2
2024-04-13 13:00:00,25.6,25.46,226.0,119.2,0.945,29.5
2024-04-13 14:00:00,27.69,29.37,226.8,144.2,0.898,31.4
2024-04-13 15:00:00,32.82,31.25,225.4,144.9,0.957,28.7
2024-04-13 16:00:00,39.48,39.08,231.8,189.2,0.891,30.4
2024-04-13 17:00:00,44.07,43.07,231.4,205.0,0.908,33.1
2024-04-13 18:00:00,53.88,52.35,228.1,245.7,0.934,27.7
2024-04-13 19:00:00,64.34,60.29,230.4,294.0,0.89,31.7
2024-04-13 20:00:00,55.56,54.37,235.6,258.1,0.894,29.6
2024-04-13 21:00:00,45.92,46.91,233.7,227.3,0.883,33.2
2024-04-13 22:00:00,39.67,38.38,226.7,181.5,0.933,31.1
2024-04-13 23:00:00,30.02,30.74,229.1,138.0,0.972,27.7
2024-04-14 00:00:00,28.37,28.63,228.4,135.7,0.924,28.1
2024-04-14 01:00:00,31.68,30.59,226.6,149.0,0.906,29.5
2024-04-14 02:00:00,32.92,31.06,231.4,141.7,0.947,30.6
2024-04-14 03:00:00,29.65,28.45,231.7,132.7,0.925,31.8
2024-04-14 04:00:00,28.71,30.63,227.6,142.3,0.946,30.4
2024-04-14 05:00:00,26.67,26.15,226.6,129.1,0.894,31.5
2024-04-14 06:00:00,28.66,29.2,226.2,138.1,0.935,29.4
2024-04-14 07:00:00,34.11,34.74,227.3,161.6,0.946,28.1
2024-04-14 08:00:00,37.31,39.48,233.4,183.9,0.92,30.2
2024-04-14 09:00:00,50.75,51.01,225.6,236.0,0.958,30.7
2024-04-14 10:00:00,46.72,43.69,232.8,200.1,0.938,31.4
2024-04-14 11:00:00,35.97,34.39,224.1,171.7,0.894,31.8
2024-04-14 12:00:00,32.17,30.45,234.8,141.6,0.916,30.6
2024-04-14 13:00:00,29.7,31.13,228.4,141.5,0.963,30.5
2024-04-14 14:00:00,30.53,29.01,232.4,134.1,0.931,31.9
2024-04-14 15:00:00,31.96,31.65,225.8,144.8,0.968,30.1
2024-04-14 16:00:00,35.42,34.76,230.6,167.5,0.9,28.7
2024-04-14 17:00:00,41.14,39.93,235.7,175.6,0.965,26.0
2024-04-14 18:00:00,51.41,51.87,225.6,242.8,0.947,29.8
2024-04-14 19:00:00,56.39,59.53,232.3,291.9,0.878,29.2
2024-04-14 20:00:00,49.95,49.28,234.7,234.1,0.897,31.7
2024-04-14 21:00:00,46.81,46.32,235.9,204.3,0.961,33.8
2024-04-14 22:00:00,32.52,34.54,228.7,165.4,0.913,30.7
2024-04-14 23:00:00,43.33,41.4,235.5,186.2,0.944,33.0
2024-04-15 00:00:00,42.39,39.55,231.2,191.8,0.892,29.4
2024-04-15 01:00:00,38.35,36.09,226.0,173.0,0.923,30.5
